mavpackettype,time_usec,xacc,yacc,zacc,xgyro,ygyro,zgyro,xmag,ymag,zmag,abs_pressure,diff_pressure,pressure_alt,temperature,fields_updated,id,time_boot_ms,q1,q2,q3,q4,rollspeed,pitchspeed,yawspeed,repr_offset_q,x,y,z,vx,vy,vz,fix_type,lat,lon,alt,eph,epv,vel,cog,satellites_visible,alt_ellipsoid,h_acc,v_acc,vel_acc,hdg_acc,yaw,type,autopilot,base_mode,custom_mode,system_status,mavlink_version,data
HIGHRES_IMU,45607003,-0.29596948623657227,0.16692370176315308,1.334133505821228,8.484145164489746,14.740440368652344,83.3002700805664,0.17554724216461182,-0.5413129329681396,-0.7148153781890869,0.0,0.0,0.0,-2144.0,0,0,45556,-0.5033465027809143,-0.08115074038505554,-0.07317208498716354,-0.8571479916572571,0.07004327327013016,0.13369476795196533,1.4964759349822998,"[0.0, 0.0, 0.0, 0.0]",-0.8663146495819092,1.5448204278945923,0.0,-0.4566574990749359,0.8534159660339355,0.0,3,369631048,-1220337806,0,65535,65535,119,1285,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
ATTITUDE_QUATERNION,45607003,-0.29596948623657227,0.16692370176315308,1.334133505821228,8.484145164489746,14.740440368652344,83.3002700805664,0.17554724216461182,-0.5413129329681396,-0.7148153781890869,0.0,0.0,0.0,-2144.0,0,0,45607,-0.46535560488700867,-0.08909930288791656,-0.07386425137519836,-0.8775246739387512,0.14807626605033875,0.2572692036628723,1.4538639783859253,"[0.0, 0.0, 0.0, 0.0]",-0.8663146495819092,1.5448204278945923,0.0,-0.4566574990749359,0.8534159660339355,0.0,3,369631048,-1220337806,0,65535,65535,119,1285,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
LOCAL_POSITION_NED,45607003,-0.29596948623657227,0.16692370176315308,1.334133505821228,8.484145164489746,14.740440368652344,83.3002700805664,0.17554724216461182,-0.5413129329681396,-0.7148153781890869,0.0,0.0,0.0,-2144.0,0,0,45607,-0.46535560488700867,-0.08909930288791656,-0.07386425137519836,-0.8775246739387512,0.14807626605033875,0.2572692036628723,1.4538639783859253,"[0.0, 0.0, 0.0, 0.0]",-0.8922290205955505,1.5877102613449097,0.0,-0.5530641674995422,0.850800633430481,0.0,3,369631048,-1220337806,0,65535,65535,119,1285,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
HIGHRES_IMU,45658005,-0.11630978435277939,0.4328981339931488,0.9340052604675293,-7.950071811676025,-10.147404670715332,86.36737823486328,0.1716744303703308,-0.5717387199401855,-0.6358956694602966,0.0,0.0,0.0,-2112.0,0,0,45607,-0.46535560488700867,-0.08909930288791656,-0.07386425137519836,-0.8775246739387512,0.14807626605033875,0.2572692036628723,1.4538639783859253,"[0.0, 0.0, 0.0, 0.0]",-0.8922290205955505,1.5877102613449097,0.0,-0.5530641674995422,0.850800633430481,0.0,3,369631048,-1220337806,0,65535,65535,119,1285,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
ATTITUDE_QUATERNION,45658005,-0.11630978435277939,0.4328981339931488,0.9340052604675293,-7.950071811676025,-10.147404670715332,86.36737823486328,0.1716744303703308,-0.5717387199401855,-0.6358956694602966,0.0,0.0,0.0,-2112.0,0,0,45658,-0.4303607940673828,-0.08324059844017029,-0.0838475152850151,-0.8948912024497986,-0.1387549340724945,-0.1771056205034256,1.5073951482772827,"[0.0, 0.0, 0.0, 0.0]",-0.8922290205955505,1.5877102613449097,0.0,-0.5530641674995422,0.850800633430481,0.0,3,369631048,-1220337806,0,65535,65535,119,1285,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
LOCAL_POSITION_NED,45658005,-0.11630978435277939,0.4328981339931488,0.9340052604675293,-7.950071811676025,-10.147404670715332,86.36737823486328,0.1716744303703308,-0.5717387199401855,-0.6358956694602966,0.0,0.0,0.0,-2112.0,0,0,45658,-0.4303607940673828,-0.08324059844017029,-0.0838475152850151,-0.8948912024497986,-0.1387549340724945,-0.1771056205034256,1.5073951482772827,"[0.0, 0.0, 0.0, 0.0]",-0.9213247895240784,1.6279840469360352,0.0,-0.59579998254776,0.771186351776123,0.0,3,369631048,-1220337806,0,65535,65535,119,1285,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
GPS_RAW_INT,45665007,-0.11630978435277939,0.4328981339931488,0.9340052604675293,-7.950071811676025,-10.147404670715332,86.36737823486328,0.1716744303703308,-0.5717387199401855,-0.6358956694602966,0.0,0.0,0.0,-2112.0,0,0,45658,-0.4303607940673828,-0.08324059844017029,-0.0838475152850151,-0.8948912024497986,-0.1387549340724945,-0.1771056205034256,1.5073951482772827,"[0.0, 0.0, 0.0, 0.0]",-0.9213247895240784,1.6279840469360352,0.0,-0.59579998254776,0.771186351776123,0.0,3,369631058,-1220337811,0,65535,65535,118,459,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
HIGHRES_IMU,45709004,0.30348414182662964,0.0962224006652832,0.7502080202102661,6.378368377685547,6.027405738830566,91.52500915527344,0.059744060039520264,-0.6049880981445312,-0.7413768172264099,0.0,0.0,0.0,-2208.0,0,0,45658,-0.4303607940673828,-0.08324059844017029,-0.0838475152850151,-0.8948912024497986,-0.1387549340724945,-0.1771056205034256,1.5073951482772827,"[0.0, 0.0, 0.0, 0.0]",-0.9213247895240784,1.6279840469360352,0.0,-0.59579998254776,0.771186351776123,0.0,3,369631058,-1220337811,0,65535,65535,118,459,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
ATTITUDE_QUATERNION,45709004,0.30348414182662964,0.0962224006652832,0.7502080202102661,6.378368377685547,6.027405738830566,91.52500915527344,0.059744060039520264,-0.6049880981445312,-0.7413768172264099,0.0,0.0,0.0,-2208.0,0,0,45709,-0.3920571208000183,-0.0822349265217781,-0.0797564685344696,-0.9127800464630127,0.1113235279917717,0.10519807785749435,1.5974127054214478,"[0.0, 0.0, 0.0, 0.0]",-0.9213247895240784,1.6279840469360352,0.0,-0.59579998254776,0.771186351776123,0.0,3,369631058,-1220337811,0,65535,65535,118,459,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
LOCAL_POSITION_NED,45709004,0.30348414182662964,0.0962224006652832,0.7502080202102661,6.378368377685547,6.027405738830566,91.52500915527344,0.059744060039520264,-0.6049880981445312,-0.7413768172264099,0.0,0.0,0.0,-2208.0,0,0,45709,-0.3920571208000183,-0.0822349265217781,-0.0797564685344696,-0.9127800464630127,0.1113235279917717,0.10519807785749435,1.5974127054214478,"[0.0, 0.0, 0.0, 0.0]",-0.9521166682243347,1.6641578674316406,0.0,-0.6386562585830688,0.7002767324447632,0.0,3,369631058,-1220337811,0,65535,65535,118,459,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
HIGHRES_IMU,45760006,-0.45106083154678345,0.544630765914917,0.8431570529937744,-16.296884536743164,11.093478202819824,89.17508697509766,0.09835594892501831,-0.6149904727935791,-0.731465220451355,0.0,0.0,0.0,-2192.0,0,0,45709,-0.3920571208000183,-0.0822349265217781,-0.0797564685344696,-0.9127800464630127,0.1113235279917717,0.10519807785749435,1.5974127054214478,"[0.0, 0.0, 0.0, 0.0]",-0.9521166682243347,1.6641578674316406,0.0,-0.6386562585830688,0.7002767324447632,0.0,3,369631058,-1220337811,0,65535,65535,118,459,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
ATTITUDE_QUATERNION,45760006,-0.45106083154678345,0.544630765914917,0.8431570529937744,-16.296884536743164,11.093478202819824,89.17508697509766,0.09835594892501831,-0.6149904727935791,-0.731465220451355,0.0,0.0,0.0,-2192.0,0,0,45760,-0.35215994715690613,-0.08803461492061615,-0.07651279121637344,-0.9286437630653381,-0.2844342887401581,0.19361771643161774,1.556398868560791,"[0.0, 0.0, 0.0, 0.0]",-0.9521166682243347,1.6641578674316406,0.0,-0.6386562585830688,0.7002767324447632,0.0,3,369631058,-1220337811,0,65535,65535,118,459,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
LOCAL_POSITION_NED,45760006,-0.45106083154678345,0.544630765914917,0.8431570529937744,-16.296884536743164,11.093478202819824,89.17508697509766,0.09835594892501831,-0.6149904727935791,-0.731465220451355,0.0,0.0,0.0,-2192.0,0,0,45760,-0.35215994715690613,-0.08803461492061615,-0.07651279121637344,-0.9286437630653381,-0.2844342887401581,0.19361771643161774,1.556398868560791,"[0.0, 0.0, 0.0, 0.0]",-0.9868764877319336,1.6984320878982544,0.0,-0.7317914366722107,0.674979031085968,0.0,3,369631058,-1220337811,0,65535,65535,118,459,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
GPS_RAW_INT,45766007,-0.45106083154678345,0.544630765914917,0.8431570529937744,-16.296884536743164,11.093478202819824,89.17508697509766,0.09835594892501831,-0.6149904727935791,-0.731465220451355,0.0,0.0,0.0,-2192.0,0,0,45760,-0.35215994715690613,-0.08803461492061615,-0.07651279121637344,-0.9286437630653381,-0.2844342887401581,0.19361771643161774,1.556398868560791,"[0.0, 0.0, 0.0, 0.0]",-0.9868764877319336,1.6984320878982544,0.0,-0.7317914366722107,0.674979031085968,0.0,3,369631068,-1220337818,0,65535,65535,122,35604,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
HIGHRES_IMU,45811005,-0.11725486069917679,0.4843333959579468,1.180689811706543,-9.430219650268555,4.135258197784424,86.58100891113281,0.1117597222328186,-0.6121593713760376,-0.5942472219467163,0.0,0.0,0.0,-2144.0,0,0,45760,-0.35215994715690613,-0.08803461492061615,-0.07651279121637344,-0.9286437630653381,-0.2844342887401581,0.19361771643161774,1.556398868560791,"[0.0, 0.0, 0.0, 0.0]",-0.9868764877319336,1.6984320878982544,0.0,-0.7317914366722107,0.674979031085968,0.0,3,369631068,-1220337818,0,65535,65535,122,35604,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
ATTITUDE_QUATERNION,45811005,-0.11725486069917679,0.4843333959579468,1.180689811706543,-9.430219650268555,4.135258197784424,86.58100891113281,0.1117597222328186,-0.6121593713760376,-0.5942472219467163,0.0,0.0,0.0,-2144.0,0,0,45811,-0.31621208786964417,-0.07644998282194138,-0.08453904092311859,-0.9418166279792786,-0.16458837687969208,0.07217387109994888,1.5111236572265625,"[0.0, 0.0, 0.0, 0.0]",-0.9868764877319336,1.6984320878982544,0.0,-0.7317914366722107,0.674979031085968,0.0,3,369631068,-1220337818,0,65535,65535,122,35604,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
LOCAL_POSITION_NED,45811005,-0.11725486069917679,0.4843333959579468,1.180689811706543,-9.430219650268555,4.135258197784424,86.58100891113281,0.1117597222328186,-0.6121593713760376,-0.5942472219467163,0.0,0.0,0.0,-2144.0,0,0,45811,-0.31621208786964417,-0.07644998282194138,-0.08453904092311859,-0.9418166279792786,-0.16458837687969208,0.07217387109994888,1.5111236572265625,"[0.0, 0.0, 0.0, 0.0]",-1.0253969430923462,1.7306973934173584,0.0,-0.7761815786361694,0.6089751720428467,0.0,3,369631068,-1220337818,0,65535,65535,122,35604,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
HIGHRES_IMU,45862003,0.004213389009237289,0.12334360182285309,0.8841163516044617,9.781182289123535,5.294961452484131,87.1913833618164,0.020758390426635742,-0.6588847637176514,-0.6656274199485779,0.0,0.0,0.0,-2160.0,0,0,45811,-0.31621208786964417,-0.07644998282194138,-0.08453904092311859,-0.9418166279792786,-0.16458837687969208,0.07217387109994888,1.5111236572265625,"[0.0, 0.0, 0.0, 0.0]",-1.0253969430923462,1.7306973934173584,0.0,-0.7761815786361694,0.6089751720428467,0.0,3,369631068,-1220337818,0,65535,65535,122,35604,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
ATTITUDE_QUATERNION,45862003,0.004213389009237289,0.12334360182285309,0.8841163516044617,9.781182289123535,5.294961452484131,87.1913833618164,0.020758390426635742,-0.6588847637176514,-0.6656274199485779,0.0,0.0,0.0,-2160.0,0,0,45862,-0.2788729965686798,-0.07117012143135071,-0.08608832210302353,-0.9538100957870483,0.17071382701396942,0.09241451323032379,1.5217766761779785,"[0.0, 0.0, 0.0, 0.0]",-1.0253969430923462,1.7306973934173584,0.0,-0.7761815786361694,0.6089751720428467,0.0,3,369631068,-1220337818,0,65535,65535,122,35604,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
LOCAL_POSITION_NED,45862003,0.004213389009237289,0.12334360182285309,0.8841163516044617,9.781182289123535,5.294961452484131,87.1913833618164,0.020758390426635742,-0.6588847637176514,-0.6656274199485779,0.0,0.0,0.0,-2160.0,0,0,45862,-0.2788729965686798,-0.07117012143135071,-0.08608832210302353,-0.9538100957870483,0.17071382701396942,0.09241451323032379,1.5217766761779785,"[0.0, 0.0, 0.0, 0.0]",-1.0645018815994263,1.758613109588623,0.0,-0.7938143014907837,0.5296001434326172,0.0,3,369631068,-1220337818,0,65535,65535,122,35604,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
GPS_RAW_INT,45867004,0.004213389009237289,0.12334360182285309,0.8841163516044617,9.781182289123535,5.294961452484131,87.1913833618164,0.020758390426635742,-0.6588847637176514,-0.6656274199485779,0.0,0.0,0.0,-2160.0,0,0,45862,-0.2788729965686798,-0.07117012143135071,-0.08608832210302353,-0.9538100957870483,0.17071382701396942,0.09241451323032379,1.5217766761779785,"[0.0, 0.0, 0.0, 0.0]",-1.0645018815994263,1.758613109588623,0.0,-0.7938143014907837,0.5296001434326172,0.0,3,369631078,-1220337826,0,65535,65535,126,34855,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
HIGHRES_IMU,45913416,-0.40355372428894043,0.5622156262397766,0.8295324444770813,5.82903528213501,-2.456739902496338,88.39686584472656,-0.03201758861541748,-0.6925065517425537,-0.6480605006217957,0.0,0.0,0.0,-2160.0,0,0,45862,-0.2788729965686798,-0.07117012143135071,-0.08608832210302353,-0.9538100957870483,0.17071382701396942,0.09241451323032379,1.5217766761779785,"[0.0, 0.0, 0.0, 0.0]",-1.0645018815994263,1.758613109588623,0.0,-0.7938143014907837,0.5296001434326172,0.0,3,369631078,-1220337826,0,65535,65535,126,34855,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
ATTITUDE_QUATERNION,45913416,-0.40355372428894043,0.5622156262397766,0.8295324444770813,5.82903528213501,-2.456739902496338,88.39686584472656,-0.03201758861541748,-0.6925065517425537,-0.6480605006217957,0.0,0.0,0.0,-2160.0,0,0,45913,-0.2316821962594986,-0.0657409280538559,-0.10015691816806793,-0.9653859734535217,0.10173586010932922,-0.042878199368715286,1.542816400527954,"[0.0, 0.0, 0.0, 0.0]",-1.0645018815994263,1.758613109588623,0.0,-0.7938143014907837,0.5296001434326172,0.0,3,369631078,-1220337826,0,65535,65535,126,34855,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
LOCAL_POSITION_NED,45913416,-0.40355372428894043,0.5622156262397766,0.8295324444770813,5.82903528213501,-2.456739902496338,88.39686584472656,-0.03201758861541748,-0.6925065517425537,-0.6480605006217957,0.0,0.0,0.0,-2160.0,0,0,45914,-0.2316821962594986,-0.0657409280538559,-0.10015691816806793,-0.9653859734535217,0.10173586010932922,-0.042878199368715286,1.542816400527954,"[0.0, 0.0, 0.0, 0.0]",-1.115025281906128,1.7882027626037598,0.0,-0.884816586971283,0.4702269434928894,0.0,3,369631078,-1220337826,0,65535,65535,126,34855,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
HIGHRES_IMU,45964004,-0.0006742123514413834,0.33282342553138733,0.8830372095108032,-1.5106662511825562,4.60829496383667,88.21375274658203,-0.05327332019805908,-0.6458344459533691,-0.6168319582939148,0.0,0.0,0.0,-2112.0,0,0,45914,-0.2316821962594986,-0.0657409280538559,-0.10015691816806793,-0.9653859734535217,0.10173586010932922,-0.042878199368715286,1.542816400527954,"[0.0, 0.0, 0.0, 0.0]",-1.115025281906128,1.7882027626037598,0.0,-0.884816586971283,0.4702269434928894,0.0,3,369631078,-1220337826,0,65535,65535,126,34855,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 60, 0, 0, 0, 185, 1, 1, 105, 0, 0, 162, 167, 177, 1, 0, 0, 0, 0, 106, 255, 60, 189, 0, 163, 118, 187, 222, 102, 128, 63, 56, 65, 156, 61, 213, 97, 106, 63, 182, 193, 90, 190, 64, 53, 235, 62, 28, 64, 193, 190, 192, 225, 16, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 197, 77])"
