mavpackettype,time_usec,fix_type,lat,lon,alt,eph,epv,vel,cog,satellites_visible,alt_ellipsoid,h_acc,v_acc,vel_acc,hdg_acc,yaw,time_boot_ms,port,chan1_raw,chan2_raw,chan3_raw,chan4_raw,chan5_raw,chan6_raw,chan7_raw,chan8_raw,rssi,xacc,yacc,zacc,xgyro,ygyro,zgyro,xmag,ymag,zmag,id,temperature,chan1_scaled,chan2_scaled,chan3_scaled,chan4_scaled,chan5_scaled,chan6_scaled,chan7_scaled,chan8_scaled,type,autopilot,base_mode,custom_mode,system_status,mavlink_version
GPS_RAW_INT,139025009,3,369931851,-1220604680,0,65535,65535,4,0,255,0,0,0,0,0,0,139011,1,172,992,933,951,172,172,172,1811,255,-12712,-7772,20786,260,128,-1113,-65,-67,-372,0,912,-65,-16,-7,1681,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,139025009,3,369931851,-1220604680,0,65535,65535,4,0,255,0,0,0,0,0,0,139031,0,172,992,933,951,172,172,172,1811,255,-12712,-7772,20786,260,128,-1113,-65,-67,-372,0,912,-65,-16,-7,1681,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,139031143,3,369931851,-1220604680,0,65535,65535,4,0,255,0,0,0,0,0,0,139031,0,172,992,933,951,172,172,172,1811,255,6467,11008,19066,158,-51,1308,-67,-60,-360,0,832,-65,-16,-7,1681,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,139031143,3,369931851,-1220604680,0,65535,65535,4,0,255,0,0,0,0,0,0,139031,1,172,992,933,951,172,172,172,1811,255,6467,11008,19066,158,-51,1308,-67,-60,-360,0,832,-121,-2,-10,1661,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,139031143,3,369931851,-1220604680,0,65535,65535,4,0,255,0,0,0,0,0,0,139051,0,172,992,934,951,172,172,172,1811,255,6467,11008,19066,158,-51,1308,-67,-60,-360,0,832,-121,-2,-10,1661,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,139051146,3,369931851,-1220604680,0,65535,65535,4,0,255,0,0,0,0,0,0,139051,0,172,992,934,951,172,172,172,1811,255,-2924,-6188,17770,-78,138,360,-57,-62,-360,0,880,-121,-2,-10,1661,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,139051146,3,369931851,-1220604680,0,65535,65535,4,0,255,0,0,0,0,0,0,139051,1,172,992,934,951,172,172,172,1811,255,-2924,-6188,17770,-78,138,360,-57,-62,-360,0,880,-141,-9,-7,1647,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,139051146,3,369931851,-1220604680,0,65535,65535,4,0,255,0,0,0,0,0,0,139071,0,172,992,934,951,172,172,172,1811,255,-2924,-6188,17770,-78,138,360,-57,-62,-360,0,880,-141,-9,-7,1647,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,139071147,3,369931851,-1220604680,0,65535,65535,4,0,255,0,0,0,0,0,0,139071,0,172,992,934,951,172,172,172,1811,255,6702,5803,17672,-151,6,453,-49,-67,-375,0,832,-141,-9,-7,1647,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,139071147,3,369931851,-1220604680,0,65535,65535,4,0,255,0,0,0,0,0,0,139071,1,172,992,934,951,172,172,172,1811,255,6702,5803,17672,-151,6,453,-49,-67,-375,0,832,-140,-10,-4,1637,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,139071147,3,369931851,-1220604680,0,65535,65535,4,0,255,0,0,0,0,0,0,139091,0,172,992,934,951,172,172,172,1811,255,6702,5803,17672,-151,6,453,-49,-67,-375,0,832,-140,-10,-4,1637,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,139091143,3,369931851,-1220604680,0,65535,65535,4,0,255,0,0,0,0,0,0,139091,0,172,992,934,951,172,172,172,1811,255,2588,-4020,17811,-112,120,519,-41,-75,-363,0,800,-140,-10,-4,1637,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,139091143,3,369931851,-1220604680,0,65535,65535,4,0,255,0,0,0,0,0,0,139091,1,172,992,934,951,172,172,172,1811,255,2588,-4020,17811,-112,120,519,-41,-75,-363,0,800,-127,-2,-4,1627,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,139091143,3,369931851,-1220604680,0,65535,65535,4,0,255,0,0,0,0,0,0,139111,0,172,992,934,951,172,172,172,1811,255,2588,-4020,17811,-112,120,519,-41,-75,-363,0,800,-127,-2,-4,1627,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,139111140,3,369931851,-1220604680,0,65535,65535,4,0,255,0,0,0,0,0,0,139111,0,172,992,934,951,172,172,172,1811,255,-1268,-2494,15107,68,161,754,-50,-69,-371,0,800,-127,-2,-4,1627,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,139111140,3,369931851,-1220604680,0,65535,65535,4,0,255,0,0,0,0,0,0,139111,1,172,992,934,951,172,172,172,1811,255,-1268,-2494,15107,68,161,754,-50,-69,-371,0,800,-124,-10,-1,1622,-1,-1,-1,-1,10,0,192,0,3,3
GPS_RAW_INT,139126009,3,369931851,-1220604680,0,65535,65535,6,0,255,0,0,0,0,0,0,139111,1,172,992,934,951,172,172,172,1811,255,-1268,-2494,15107,68,161,754,-50,-69,-371,0,800,-124,-10,-1,1622,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,139126009,3,369931851,-1220604680,0,65535,65535,6,0,255,0,0,0,0,0,0,139131,0,172,992,934,951,172,172,172,1811,255,-1268,-2494,15107,68,161,754,-50,-69,-371,0,800,-124,-10,-1,1622,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,139131140,3,369931851,-1220604680,0,65535,65535,6,0,255,0,0,0,0,0,0,139131,0,172,992,934,951,172,172,172,1811,255,3708,4473,15936,-145,-32,352,-50,-66,-371,0,960,-124,-10,-1,1622,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,139131140,3,369931851,-1220604680,0,65535,65535,6,0,255,0,0,0,0,0,0,139131,1,172,992,934,951,172,172,172,1811,255,3708,4473,15936,-145,-32,352,-50,-66,-371,0,960,-125,-1,-4,1622,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,139131140,3,369931851,-1220604680,0,65535,65535,6,0,255,0,0,0,0,0,0,139151,0,172,992,934,951,172,172,172,1811,255,3708,4473,15936,-145,-32,352,-50,-66,-371,0,960,-125,-1,-4,1622,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,139151144,3,369931851,-1220604680,0,65535,65535,6,0,255,0,0,0,0,0,0,139151,0,172,992,934,951,172,172,172,1811,255,-154,-6463,18998,-21,101,206,-57,-62,-367,0,800,-125,-1,-4,1622,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,139151144,3,369931851,-1220604680,0,65535,65535,6,0,255,0,0,0,0,0,0,139151,1,172,992,934,951,172,172,172,1811,255,-154,-6463,18998,-21,101,206,-57,-62,-367,0,800,-123,-31,3,1624,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,139151144,3,369931851,-1220604680,0,65535,65535,6,0,255,0,0,0,0,0,0,139171,0,172,992,934,951,172,172,172,1811,255,-154,-6463,18998,-21,101,206,-57,-62,-367,0,800,-123,-31,3,1624,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,139171143,3,369931851,-1220604680,0,65535,65535,6,0,255,0,0,0,0,0,0,139171,0,172,992,934,951,172,172,172,1811,255,-86,5106,19173,-59,156,475,-61,-69,-352,0,912,-123,-31,3,1624,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,139171143,3,369931851,-1220604680,0,65535,65535,6,0,255,0,0,0,0,0,0,139171,1,172,992,934,951,172,172,172,1811,255,-86,5106,19173,-59,156,475,-61,-69,-352,0,912,-129,-58,0,1622,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,139171143,3,369931851,-1220604680,0,65535,65535,6,0,255,0,0,0,0,0,0,139191,0,172,992,934,951,172,172,172,1811,255,-86,5106,19173,-59,156,475,-61,-69,-352,0,912,-129,-58,0,1622,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,139191146,3,369931851,-1220604680,0,65535,65535,6,0,255,0,0,0,0,0,0,139191,0,172,992,934,951,172,172,172,1811,255,1081,729,15257,34,-117,55,-54,-62,-363,0,912,-129,-58,0,1622,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,139191146,3,369931851,-1220604680,0,65535,65535,6,0,255,0,0,0,0,0,0,139191,1,172,992,934,951,172,172,172,1811,255,1081,729,15257,34,-117,55,-54,-62,-363,0,912,-136,0,1,1618,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,139191146,3,369931851,-1220604680,0,65535,65535,6,0,255,0,0,0,0,0,0,139211,0,172,992,934,951,172,172,172,1811,255,1081,729,15257,34,-117,55,-54,-62,-363,0,912,-136,0,1,1618,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,139211144,3,369931851,-1220604680,0,65535,65535,6,0,255,0,0,0,0,0,0,139211,0,172,992,934,951,172,172,172,1811,255,6576,-496,17972,-226,253,63,-54,-70,-355,0,880,-136,0,1,1618,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,139211144,3,369931851,-1220604680,0,65535,65535,6,0,255,0,0,0,0,0,0,139211,1,172,992,934,951,172,172,172,1811,255,6576,-496,17972,-226,253,63,-54,-70,-355,0,880,-150,-8,-1,1618,-1,-1,-1,-1,10,0,192,0,3,3
GPS_RAW_INT,139227006,3,369931851,-1220604680,0,65535,65535,5,0,255,0,0,0,0,0,0,139211,1,172,992,934,951,172,172,172,1811,255,6576,-496,17972,-226,253,63,-54,-70,-355,0,880,-150,-8,-1,1618,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,139227006,3,369931851,-1220604680,0,65535,65535,5,0,255,0,0,0,0,0,0,139231,0,172,992,934,951,172,172,172,1811,255,6576,-496,17972,-226,253,63,-54,-70,-355,0,880,-150,-8,-1,1618,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,139231144,3,369931851,-1220604680,0,65535,65535,5,0,255,0,0,0,0,0,0,139231,0,172,992,934,951,172,172,172,1811,255,1164,-2883,15888,-191,111,380,-44,-65,-365,0,880,-150,-8,-1,1618,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,139231144,3,369931851,-1220604680,0,65535,65535,5,0,255,0,0,0,0,0,0,139231,1,172,992,934,951,172,172,172,1811,255,1164,-2883,15888,-191,111,380,-44,-65,-365,0,880,-153,-29,-2,1621,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,139231144,3,369931851,-1220604680,0,65535,65535,5,0,255,0,0,0,0,0,0,139251,0,172,992,934,951,172,172,172,1811,255,1164,-2883,15888,-191,111,380,-44,-65,-365,0,880,-153,-29,-2,1621,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,139251141,3,369931851,-1220604680,0,65535,65535,5,0,255,0,0,0,0,0,0,139251,0,172,992,934,951,172,172,172,1811,255,2752,-7846,17124,127,-63,271,-54,-65,-363,0,800,-153,-29,-2,1621,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,139251141,3,369931851,-1220604680,0,65535,65535,5,0,255,0,0,0,0,0,0,139251,1,172,992,934,951,172,172,172,1811,255,2752,-7846,17124,127,-63,271,-54,-65,-363,0,800,-156,-6,1,1620,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,139251141,3,369931851,-1220604680,0,65535,65535,5,0,255,0,0,0,0,0,0,139271,0,172,992,934,951,172,172,172,1811,255,2752,-7846,17124,127,-63,271,-54,-65,-363,0,800,-156,-6,1,1620,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,139271140,3,369931851,-1220604680,0,65535,65535,5,0,255,0,0,0,0,0,0,139271,0,172,992,934,951,172,172,172,1811,255,3745,-1575,17973,228,106,-19,-58,-69,-356,0,896,-156,-6,1,1620,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,139271140,3,369931851,-1220604680,0,65535,65535,5,0,255,0,0,0,0,0,0,139271,1,172,992,934,951,172,172,172,1811,255,3745,-1575,17973,228,106,-19,-58,-69,-356,0,896,-162,-19,2,1622,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,139271140,3,369931851,-1220604680,0,65535,65535,5,0,255,0,0,0,0,0,0,139291,0,172,992,934,951,172,172,172,1811,255,3745,-1575,17973,228,106,-19,-58,-69,-356,0,896,-162,-19,2,1622,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,139291144,3,369931851,-1220604680,0,65535,65535,5,0,255,0,0,0,0,0,0,139291,0,172,992,934,951,172,172,172,1811,255,2638,-2551,12556,128,217,39,-46,-67,-363,0,768,-162,-19,2,1622,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,139291144,3,369931851,-1220604680,0,65535,65535,5,0,255,0,0,0,0,0,0,139291,1,172,992,934,951,172,172,172,1811,255,2638,-2551,12556,128,217,39,-46,-67,-363,0,768,-175,-47,-1,1619,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,139291144,3,369931851,-1220604680,0,65535,65535,5,0,255,0,0,0,0,0,0,139311,0,172,992,934,951,172,172,172,1811,255,2638,-2551,12556,128,217,39,-46,-67,-363,0,768,-175,-47,-1,1619,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,139311143,3,369931851,-1220604680,0,65535,65535,5,0,255,0,0,0,0,0,0,139311,0,172,992,934,951,172,172,172,1811,255,2511,-1257,17539,127,80,49,-65,-67,-345,0,912,-175,-47,-1,1619,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,139311143,3,369931851,-1220604680,0,65535,65535,5,0,255,0,0,0,0,0,0,139311,1,172,992,934,951,172,172,172,1811,255,2511,-1257,17539,127,80,49,-65,-67,-345,0,912,-190,-10,1,1620,-1,-1,-1,-1,10,0,192,0,3,3
GPS_RAW_INT,139328006,3,369931849,-1220604681,0,65535,65535,14,0,255,0,0,0,0,0,0,139311,1,172,992,934,951,172,172,172,1811,255,2511,-1257,17539,127,80,49,-65,-67,-345,0,912,-190,-10,1,1620,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,139328006,3,369931849,-1220604681,0,65535,65535,14,0,255,0,0,0,0,0,0,139331,0,172,992,934,951,172,172,172,1811,255,2511,-1257,17539,127,80,49,-65,-67,-345,0,912,-190,-10,1,1620,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,139331145,3,369931849,-1220604681,0,65535,65535,14,0,255,0,0,0,0,0,0,139331,0,172,992,934,951,172,172,172,1811,255,3470,-1516,18300,-51,130,147,-50,-61,-337,0,848,-190,-10,1,1620,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,139331145,3,369931849,-1220604681,0,65535,65535,14,0,255,0,0,0,0,0,0,139331,1,172,992,934,951,172,172,172,1811,255,3470,-1516,18300,-51,130,147,-50,-61,-337,0,848,-169,-18,-3,1620,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,139331145,3,369931849,-1220604681,0,65535,65535,14,0,255,0,0,0,0,0,0,139351,0,172,992,934,951,172,172,172,1811,255,3470,-1516,18300,-51,130,147,-50,-61,-337,0,848,-169,-18,-3,1620,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,139351143,3,369931849,-1220604681,0,65535,65535,14,0,255,0,0,0,0,0,0,139351,0,172,992,934,951,172,172,172,1811,255,-16061,-698,15879,-192,652,-1365,-41,-60,-348,0,896,-169,-18,-3,1620,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,139351143,3,369931849,-1220604681,0,65535,65535,14,0,255,0,0,0,0,0,0,139351,1,172,992,934,951,172,172,172,1811,255,-16061,-698,15879,-192,652,-1365,-41,-60,-348,0,896,-131,-42,0,1618,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,139351143,3,369931849,-1220604681,0,65535,65535,14,0,255,0,0,0,0,0,0,139371,0,172,992,934,951,172,172,172,1811,255,-16061,-698,15879,-192,652,-1365,-41,-60,-348,0,896,-131,-42,0,1618,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,139371143,3,369931849,-1220604681,0,65535,65535,14,0,255,0,0,0,0,0,0,139371,0,172,992,934,951,172,172,172,1811,255,-3981,3542,14190,-57,-477,82,-56,-64,-354,0,944,-131,-42,0,1618,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,139371143,3,369931849,-1220604681,0,65535,65535,14,0,255,0,0,0,0,0,0,139371,1,172,992,934,951,172,172,172,1811,255,-3981,3542,14190,-57,-477,82,-56,-64,-354,0,944,-75,-66,0,1619,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,139371143,3,369931849,-1220604681,0,65535,65535,14,0,255,0,0,0,0,0,0,139391,0,172,992,934,951,172,172,172,1811,255,-3981,3542,14190,-57,-477,82,-56,-64,-354,0,944,-75,-66,0,1619,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,139391140,3,369931849,-1220604681,0,65535,65535,14,0,255,0,0,0,0,0,0,139391,0,172,992,934,951,172,172,172,1811,255,-8915,-1896,20100,37,165,53,-44,-62,-345,0,880,-75,-66,0,1619,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,139391140,3,369931849,-1220604681,0,65535,65535,14,0,255,0,0,0,0,0,0,139391,1,172,992,934,951,172,172,172,1811,255,-8915,-1896,20100,37,165,53,-44,-62,-345,0,880,-39,-21,1,1618,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,139391140,3,369931849,-1220604681,0,65535,65535,14,0,255,0,0,0,0,0,0,139411,0,172,992,934,951,172,172,172,1811,255,-8915,-1896,20100,37,165,53,-44,-62,-345,0,880,-39,-21,1,1618,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,139411146,3,369931849,-1220604681,0,65535,65535,14,0,255,0,0,0,0,0,0,139411,0,172,992,934,951,172,172,172,1811,255,-480,2040,14681,199,-129,-163,-45,-73,-342,0,848,-39,-21,1,1618,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,139411146,3,369931849,-1220604681,0,65535,65535,14,0,255,0,0,0,0,0,0,139411,1,172,992,934,951,172,172,172,1811,255,-480,2040,14681,199,-129,-163,-45,-73,-342,0,848,-2,-8,2,1619,-1,-1,-1,-1,10,0,192,0,3,3
GPS_RAW_INT,139429009,3,369931848,-1220604681,0,65535,65535,17,0,255,0,0,0,0,0,0,139411,1,172,992,934,951,172,172,172,1811,255,-480,2040,14681,199,-129,-163,-45,-73,-342,0,848,-2,-8,2,1619,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,139429009,3,369931848,-1220604681,0,65535,65535,17,0,255,0,0,0,0,0,0,139431,0,172,992,934,951,172,172,172,1811,255,-480,2040,14681,199,-129,-163,-45,-73,-342,0,848,-2,-8,2,1619,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,139431150,3,369931848,-1220604681,0,65535,65535,17,0,255,0,0,0,0,0,0,139431,0,172,992,934,951,172,172,172,1811,255,117,3386,18669,-71,-123,-319,-54,-65,-340,0,800,-2,-8,2,1619,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,139431150,3,369931848,-1220604681,0,65535,65535,17,0,255,0,0,0,0,0,0,139431,1,172,992,934,951,172,172,172,1811,255,117,3386,18669,-71,-123,-319,-54,-65,-340,0,800,10,6,-3,1617,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,139431150,3,369931848,-1220604681,0,65535,65535,17,0,255,0,0,0,0,0,0,139451,0,172,992,934,951,172,172,172,1811,255,117,3386,18669,-71,-123,-319,-54,-65,-340,0,800,10,6,-3,1617,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,139451143,3,369931848,-1220604681,0,65535,65535,17,0,255,0,0,0,0,0,0,139451,0,172,992,934,951,172,172,172,1811,255,192,-2340,16948,-56,121,-49,-52,-72,-345,0,880,10,6,-3,1617,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,139451143,3,369931848,-1220604681,0,65535,65535,17,0,255,0,0,0,0,0,0,139451,1,172,992,934,951,172,172,172,1811,255,192,-2340,16948,-56,121,-49,-52,-72,-345,0,880,9,8,1,1618,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,139451143,3,369931848,-1220604681,0,65535,65535,17,0,255,0,0,0,0,0,0,139471,0,172,992,934,951,172,172,172,1811,255,192,-2340,16948,-56,121,-49,-52,-72,-345,0,880,9,8,1,1618,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,139471143,3,369931848,-1220604681,0,65535,65535,17,0,255,0,0,0,0,0,0,139471,0,172,992,934,951,172,172,172,1811,255,1093,-565,16267,32,6,34,-48,-71,-344,0,832,9,8,1,1618,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,139471143,3,369931848,-1220604681,0,65535,65535,17,0,255,0,0,0,0,0,0,139471,1,172,992,934,951,172,172,172,1811,255,1093,-565,16267,32,6,34,-48,-71,-344,0,832,-1,2,-5,1616,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,139471143,3,369931848,-1220604681,0,65535,65535,17,0,255,0,0,0,0,0,0,139491,0,172,992,934,951,172,172,172,1811,255,1093,-565,16267,32,6,34,-48,-71,-344,0,832,-1,2,-5,1616,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,139491140,3,369931848,-1220604681,0,65535,65535,17,0,255,0,0,0,0,0,0,139491,0,172,992,934,951,172,172,172,1811,255,759,1592,17274,-30,73,-17,-48,-64,-337,0,832,-1,2,-5,1616,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,139491140,3,369931848,-1220604681,0,65535,65535,17,0,255,0,0,0,0,0,0,139491,1,172,992,934,951,172,172,172,1811,255,759,1592,17274,-30,73,-17,-48,-64,-337,0,832,-2,-3,0,1618,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,139491140,3,369931848,-1220604681,0,65535,65535,17,0,255,0,0,0,0,0,0,139511,0,172,992,934,951,172,172,172,1811,255,759,1592,17274,-30,73,-17,-48,-64,-337,0,832,-2,-3,0,1618,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,139511142,3,369931848,-1220604681,0,65535,65535,17,0,255,0,0,0,0,0,0,139511,0,172,992,934,951,172,172,172,1811,255,-160,-340,16330,-46,86,-70,-52,-62,-343,0,944,-2,-3,0,1618,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,139511142,3,369931848,-1220604681,0,65535,65535,17,0,255,0,0,0,0,0,0,139511,1,172,992,934,951,172,172,172,1811,255,-160,-340,16330,-46,86,-70,-52,-62,-343,0,944,-3,-8,-1,1619,-1,-1,-1,-1,10,0,192,0,3,3
GPS_RAW_INT,139530007,3,369931846,-1220604683,0,65535,65535,17,0,255,0,0,0,0,0,0,139511,1,172,992,934,951,172,172,172,1811,255,-160,-340,16330,-46,86,-70,-52,-62,-343,0,944,-3,-8,-1,1619,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,139530007,3,369931846,-1220604683,0,65535,65535,17,0,255,0,0,0,0,0,0,139531,0,172,992,934,951,172,172,172,1811,255,-160,-340,16330,-46,86,-70,-52,-62,-343,0,944,-3,-8,-1,1619,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,139531149,3,369931846,-1220604683,0,65535,65535,17,0,255,0,0,0,0,0,0,139531,0,172,992,934,951,172,172,172,1811,255,-229,490,16778,-33,76,-12,-49,-70,-338,0,960,-3,-8,-1,1619,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,139531149,3,369931846,-1220604683,0,65535,65535,17,0,255,0,0,0,0,0,0,139531,1,172,992,934,951,172,172,172,1811,255,-229,490,16778,-33,76,-12,-49,-70,-338,0,960,-4,-5,-1,1618,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,139531149,3,369931846,-1220604683,0,65535,65535,17,0,255,0,0,0,0,0,0,139551,0,172,992,934,951,172,172,172,1811,255,-229,490,16778,-33,76,-12,-49,-70,-338,0,960,-4,-5,-1,1618,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,139551144,3,369931846,-1220604683,0,65535,65535,17,0,255,0,0,0,0,0,0,139551,0,172,992,934,951,172,172,172,1811,255,-427,491,16893,-48,61,1,-52,-67,-343,0,896,-4,-5,-1,1618,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,139551144,3,369931846,-1220604683,0,65535,65535,17,0,255,0,0,0,0,0,0,139551,1,172,992,934,951,172,172,172,1811,255,-427,491,16893,-48,61,1,-52,-67,-343,0,896,-1,0,-1,1619,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,139551144,3,369931846,-1220604683,0,65535,65535,17,0,255,0,0,0,0,0,0,139571,0,172,992,934,951,172,172,172,1811,255,-427,491,16893,-48,61,1,-52,-67,-343,0,896,-1,0,-1,1619,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,139571146,3,369931846,-1220604683,0,65535,65535,17,0,255,0,0,0,0,0,0,139571,0,172,992,934,951,172,172,172,1811,255,-256,297,16474,-50,66,-36,-50,-59,-349,0,832,-1,0,-1,1619,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,139571146,3,369931846,-1220604683,0,65535,65535,17,0,255,0,0,0,0,0,0,139571,1,172,992,934,951,172,172,172,1811,255,-256,297,16474,-50,66,-36,-50,-59,-349,0,832,-1,5,-2,1617,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,139571146,3,369931846,-1220604683,0,65535,65535,17,0,255,0,0,0,0,0,0,139591,0,172,992,934,951,172,172,172,1811,255,-256,297,16474,-50,66,-36,-50,-59,-349,0,832,-1,5,-2,1617,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,139591140,3,369931846,-1220604683,0,65535,65535,17,0,255,0,0,0,0,0,0,139591,0,172,992,934,951,172,172,172,1811,255,398,298,16757,-57,68,59,-46,-67,-343,0,944,-1,5,-2,1617,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_SCALED,139591140,3,369931846,-1220604683,0,65535,65535,17,0,255,0,0,0,0,0,0,139591,1,172,992,934,951,172,172,172,1811,255,398,298,16757,-57,68,59,-46,-67,-343,0,944,3,1,-1,1618,-1,-1,-1,-1,10,0,192,0,3,3
RC_CHANNELS_RAW,139591140,3,369931846,-1220604683,0,65535,65535,17,0,255,0,0,0,0,0,0,139611,0,172,992,934,951,172,172,172,1811,255,398,298,16757,-57,68,59,-46,-67,-343,0,944,3,1,-1,1618,-1,-1,-1,-1,10,0,192,0,3,3
RAW_IMU,139611142,3,369931846,-1220604683,0,65535,65535,17,0,255,0,0,0,0,0,0,139611,0,172,992,934,951,172,172,172,1811,255,292,575,16740,-29,58,-66,-54,-62,-340,0,800,3,1,-1,1618,-1,-1,-1,-1,10,0,192,0,3,3
