mavpackettype,time_usec,xacc,yacc,zacc,xgyro,ygyro,zgyro,xmag,ymag,zmag,abs_pressure,diff_pressure,pressure_alt,temperature,fields_updated,id
HIGHRES_IMU,1995358,-6.533935546875,-8.133941650390625,-0.218231201171875,-7.26318359375,-17.7001953125,127.1209716796875,0.45416259765625,0.340240478515625,0.087615966796875,0.0,0.0,0.0,27.5654296875,0,0
HIGHRES_IMU,2016355,-6.861602783203125,-8.480743408203125,-0.0299072265625,-5.889892578125,-17.2271728515625,122.9095458984375,0.481903076171875,0.33294677734375,0.083251953125,0.0,0.0,0.0,27.61334228515625,0,0
HIGHRES_IMU,2037358,-6.530975341796875,-8.03887939453125,-0.170989990234375,13.6871337890625,-16.326904296875,116.0125732421875,0.49652099609375,0.327117919921875,0.10076904296875,0.0,0.0,0.0,27.3258056640625,0,0
HIGHRES_IMU,2058382,-6.64276123046875,-7.0977783203125,-0.687591552734375,19.8822021484375,-12.26806640625,111.3739013671875,0.5067138671875,0.306671142578125,0.081787109375,0.0,0.0,0.0,27.5654296875,0,0
HIGHRES_IMU,2079354,-7.512115478515625,-6.281036376953125,-0.215240478515625,25.20751953125,-7.5531005859375,107.23876953125,0.525726318359375,0.29644775390625,0.064239501953125,0.0,0.0,0.0,27.5654296875,0,0
HIGHRES_IMU,2100357,-8.49151611328125,-6.090911865234375,0.03765869140625,21.8048095703125,-18.73779296875,111.26708984375,0.522796630859375,0.2774658203125,0.075927734375,0.0,0.0,0.0,27.5654296875,0,0
HIGHRES_IMU,2121518,-8.425140380859375,-6.3001708984375,-0.15008544921875,19.012451171875,-24.566650390625,113.58642578125,0.547607421875,0.2745361328125,0.074462890625,0.0,0.0,0.0,27.5654296875,0,0
HIGHRES_IMU,2142356,-8.624847412109375,-5.746490478515625,0.48968505859375,21.2860107421875,-28.1982421875,108.428955078125,0.559295654296875,0.249725341796875,0.064239501953125,0.0,0.0,0.0,27.5654296875,0,0
HIGHRES_IMU,2163359,-8.349212646484375,-3.96893310546875,0.4920654296875,18.5546875,-29.449462890625,99.06005859375,0.57537841796875,0.239501953125,0.052581787109375,0.0,0.0,0.0,27.3258056640625,0,0
HIGHRES_IMU,2184357,-8.89508056640625,-2.104644775390625,0.405975341796875,-4.486083984375,-23.4527587890625,76.72119140625,0.579742431640625,0.227813720703125,0.065704345703125,0.0,0.0,0.0,27.61334228515625,0,0
HIGHRES_IMU,2205357,-10.220672607421875,-2.50701904296875,0.6505126953125,-38.360595703125,-29.5867919921875,86.42578125,0.576812744140625,0.21319580078125,0.0438232421875,0.0,0.0,0.0,27.421630859375,0,0
HIGHRES_IMU,2226355,-9.509735107421875,-3.55816650390625,1.33990478515625,-42.05322265625,-36.712646484375,81.4971923828125,0.60894775390625,0.2015380859375,0.05694580078125,0.0,0.0,0.0,27.37371826171875,0,0
HIGHRES_IMU,2247360,-10.859222412109375,-2.447845458984375,0.02093505859375,-46.44775390625,-40.3594970703125,66.4520263671875,0.603118896484375,0.185455322265625,0.048187255859375,0.0,0.0,0.0,27.517486572265625,0,0
HIGHRES_IMU,2268355,-9.01824951171875,-2.70074462890625,1.380584716796875,-57.342529296875,-43.7469482421875,70.8770751953125,0.604583740234375,0.17962646484375,0.052581787109375,0.0,0.0,0.0,27.229949951171875,0,0
HIGHRES_IMU,2289356,-9.817657470703125,-3.75189208984375,1.937225341796875,-56.21337890625,-39.1845703125,75.1190185546875,0.603118896484375,0.167938232421875,0.0408935546875,0.0,0.0,0.0,27.85296630859375,0,0
HIGHRES_IMU,2310355,-9.673583984375,-4.080718994140625,1.294464111328125,-45.41015625,-34.423828125,76.23291015625,0.62646484375,0.143096923828125,0.0364990234375,0.0,0.0,0.0,27.757110595703125,0,0
HIGHRES_IMU,2331355,-9.279541015625,-3.254425048828125,1.43438720703125,-41.07666015625,-30.303955078125,72.3724365234375,0.639617919921875,0.13433837890625,0.0423583984375,0.0,0.0,0.0,27.61334228515625,0,0
