mavpackettype,time_usec,xacc,yacc,zacc,xgyro,ygyro,zgyro,xmag,ymag,zmag,id,temperature
RAW_IMU,251118210,-120,-704,16569,-57,57,15,390,219,268,0,3584
RAW_IMU,251139208,-156,-679,16621,-68,60,12,394,217,267,0,3584
RAW_IMU,251160210,-156,-677,16651,-53,51,23,392,221,268,0,3584
RAW_IMU,251181208,-151,-604,16631,-74,54,13,399,217,264,0,3536
RAW_IMU,251202210,-51,-635,16703,-71,58,22,401,220,262,0,3536
RAW_IMU,251223208,-129,-636,16614,-71,47,14,400,216,263,0,3536
RAW_IMU,251244211,-115,-640,16594,-67,66,7,397,211,258,0,3488
RAW_IMU,251265209,-99,-629,16583,-70,57,14,396,222,260,0,3488
RAW_IMU,251286211,-109,-635,16667,-75,55,9,391,217,274,0,3552
RAW_IMU,251307210,-124,-635,16562,-54,64,25,395,214,273,0,3488
RAW_IMU,251328208,-132,-604,16649,-70,48,33,401,220,267,0,3536
RAW_IMU,251349209,-165,-683,16654,-80,61,18,396,225,272,0,3600
RAW_IMU,251370211,-105,-633,16632,-67,65,18,392,214,268,0,3440
RAW_IMU,251391212,-88,-720,16577,-75,58,25,396,222,262,0,3616
RAW_IMU,251412211,-82,-662,16682,-52,60,14,397,216,268,0,3552
RAW_IMU,251433209,-128,-690,16600,-76,52,23,387,216,263,0,3584
RAW_IMU,251454211,-114,-627,16602,-62,35,19,394,217,272,0,3600
RAW_IMU,251475209,-181,-642,16601,-71,54,33,397,226,271,0,3488
RAW_IMU,251496215,-87,-651,16617,-73,58,14,404,217,264,0,3520
RAW_IMU,251517209,-138,-668,16630,-70,49,22,392,214,261,0,3552
RAW_IMU,251538211,-93,-627,16624,-58,39,24,403,216,278,0,3552
RAW_IMU,251559209,-123,-666,16632,-52,53,25,395,216,268,0,3536
RAW_IMU,251580211,-119,-598,16661,-64,61,42,403,224,266,0,3520
RAW_IMU,251601208,-91,-630,16644,-53,57,17,403,226,268,0,3552
RAW_IMU,251622210,-122,-604,16608,-64,57,30,391,213,272,0,3584
RAW_IMU,251643208,-72,-683,16663,-75,57,29,397,219,271,0,3488
RAW_IMU,251664210,-130,-699,16594,-56,69,21,397,219,258,0,3584
RAW_IMU,251685208,-130,-624,16642,-86,67,30,400,224,263,0,3440
RAW_IMU,251706209,-73,-661,16561,-58,58,17,405,219,268,0,3488
RAW_IMU,251727211,-125,-645,16652,-64,53,10,399,215,267,0,3520
RAW_IMU,251748209,-110,-637,16681,-59,58,8,396,215,260,0,3520
RAW_IMU,251769211,-146,-619,16636,-61,64,30,395,221,271,0,3488
RAW_IMU,251790209,-125,-698,16601,-59,60,15,399,225,272,0,3584
RAW_IMU,251811208,-139,-675,16639,-67,61,23,400,216,271,0,3600
RAW_IMU,251832210,-118,-622,16648,-66,59,25,396,213,267,0,3520
RAW_IMU,251853208,-84,-642,16674,-65,46,23,394,227,267,0,3536
RAW_IMU,251874210,-31,-618,16702,-63,62,12,394,217,269,0,3440
RAW_IMU,251895209,-209,-632,16668,-63,71,26,404,217,269,0,3552
RAW_IMU,251916208,-128,-616,16622,-72,53,8,404,220,264,0,3584
RAW_IMU,251937210,-109,-626,16638,-68,66,25,400,214,268,0,3520
RAW_IMU,251958208,-102,-658,16636,-84,71,21,400,221,266,0,3488
RAW_IMU,251979210,-164,-672,16599,-64,60,7,390,209,268,0,3440
RAW_IMU,252000290,-129,-634,16581,-56,64,14,401,225,262,0,3552
RAW_IMU,252021210,-59,-673,16657,-74,60,26,396,220,272,0,3536
RAW_IMU,252042208,-160,-696,16584,-76,55,9,391,215,264,0,3472
RAW_IMU,252063210,-113,-649,16712,-49,51,22,394,208,264,0,3552
RAW_IMU,252084208,-144,-657,16657,-69,72,18,404,220,272,0,3440
RAW_IMU,252105209,-103,-655,16620,-51,62,6,396,217,269,0,3584
RAW_IMU,252126211,-153,-652,16584,-56,66,14,397,214,266,0,3520
